"order_id","primary_product_id","cross_sell_product_id"
"6080","1",NULL
"6347","1",NULL
"6391","1",NULL
"6484","1",NULL
"6586","1",NULL
"6676","2",NULL
"6739","1",NULL
"6816","2",NULL
"6913","2",NULL
"7245","1",NULL
"7535","1",NULL
"7676","1",NULL
"7725","1",NULL
"7849","2",NULL
"7881","1",NULL
"8127","1",NULL
"8489","2",NULL
"8891","1",NULL
"9304","2",NULL
"9372","1",NULL
"9640","1",NULL
"9870","1",NULL
"9947","1",NULL
"9957","1",NULL
"10128","2",NULL
"10204","2",NULL
"10330","1",NULL
"10467","1",NULL
"10507","1",NULL
"10652","1",NULL
"10729","1",NULL
"10872","1",NULL
"10896","3",NULL
"11253","1",NULL
"11414","3",NULL
"11476","2",NULL
"11682","3",NULL
"12330","3",NULL
"12338","1",NULL
"12493","1",NULL
"13296","1",NULL
"13833","1",NULL
"13940","1",NULL
"14106","1",NULL
"14608","1",NULL
"14965","2",NULL
"15486","1",NULL
"15506","1",NULL
"15516","1",NULL
"15545","1",NULL
"15682","1",NULL
"15787","1",NULL
"15804","1","4"
"15934","2","3"
"16166","3",NULL
"16256","1",NULL
"16417","1",NULL
"16555","1","4"
"16591","1",NULL
"16674","1","3"
"16692","1","2"
"17256","1",NULL
"17437","1","3"
"17596","3","4"
"17697","1","3"
"17806","2",NULL
"17822","2",NULL
"17909","1",NULL
"18085","1",NULL
"18103","1",NULL
"18226","3",NULL
"18277","1",NULL
"18827","1",NULL
"18928","3","4"
"19224","1",NULL
"19485","3","4"
"19567","1",NULL
"19885","1",NULL
"20186","1","3"
"20224","3",NULL
"20299","1","4"
"20330","1","4"
"20387","3",NULL
"20561","1",NULL
"20615","2",NULL
"21047","1",NULL
"21365","1",NULL
"21431","1","3"
"21560","1",NULL
"21654","1","4"
"21707","2",NULL
"21712","1","4"
"21764","3","2"
"21771","1",NULL
"21891","1","4"
"22075","1",NULL
"22083","1","3"
"22104","2","4"
"22253","1","3"
"22265","1","4"
"22446","1",NULL
"22465","1","4"
"22874","1",NULL
"23109","1","4"
"23110","1",NULL
"23117","1",NULL
"23329","1",NULL
"23333","1","4"
"23428","1","3"
"23463","1",NULL
"23670","2",NULL
"23887","1","4"
"24019","2",NULL
"24069","1",NULL
"24083","1","4"
"24209","1",NULL
"24239","1",NULL
"24394","1","4"
"24688","1",NULL
"24826","1",NULL
"24937","1",NULL
"25654","3",NULL
"25706","3","4"
"25714","1","3"
"25823","1","4"
"25838","1","4"
"25987","1","3"
"26143","1",NULL
"26189","4",NULL
"26235","2",NULL
"26328","1","4"
"26495","3","4"
"26571","1",NULL
"26613","2","4"
"26767","1",NULL
"27026","2",NULL
"27188","1",NULL
"27210","3","1"
"27409","1",NULL
"27614","4",NULL
"27660","3",NULL
"27949","2",NULL
"27961","3","1"
"28005","2",NULL
"28054","1",NULL
"28093","4",NULL
"28101","1","2"
"28116","1","2"
"28586","3",NULL
"28709","2",NULL
"28843","1",NULL
"28977","1",NULL
"29148","1",NULL
"29293","1",NULL
"29530","2",NULL
"29559","3","4"
"29668","1",NULL
"29783","2",NULL
"29977","2",NULL
"29986","2",NULL
"30021","2",NULL
"30031","2",NULL
"30088","2",NULL
"30240","3","4"
"30245","1",NULL
"30271","1",NULL
"30307","1",NULL
"30385","1","4"
"30387","1","2"
"30650","2",NULL
"30716","1",NULL
"30727","1","2"
"30861","1","4"
"31395","1","3"
"31571","1","3"
"31631","2","4"
"31649","1",NULL
"31829","4",NULL
"31935","1","2"
"32024","1",NULL
"32036","1",NULL
"32128","1","4"
"32275","1",NULL
"32299","1","3"
"117","1",NULL
"192","1",NULL
"194","1",NULL
"254","1",NULL
"376","1",NULL
"766","1",NULL
"778","1",NULL
"860","1",NULL
"918","1",NULL
"1040","1",NULL
"1060","1",NULL
"1095","1",NULL
"1234","1",NULL
"1432","1",NULL
"1604","1",NULL
"1650","1",NULL
"1684","1",NULL
"1840","1",NULL
"1886","1",NULL
"1900","1",NULL
"1912","1",NULL
"1935","1",NULL
"1959","1",NULL
"2023","1",NULL
"2132","1",NULL
"2226","1",NULL
"2505","1",NULL
"2717","1",NULL
"2794","1",NULL
"2952","1",NULL
"3036","1",NULL
"3054","1",NULL
"3079","1",NULL
"3268","1",NULL
"3313","1",NULL
"3521","1",NULL
"3666","1",NULL
"3737","1",NULL
"3889","1",NULL
"3942","1",NULL
"4181","1",NULL
"4395","1",NULL
"4680","1",NULL
"4837","2",NULL
"4929","1",NULL
"4970","1",NULL
"5501","1",NULL
"5545","1",NULL
"5701","1",NULL
"5741","1",NULL
"5795","1",NULL
"5874","1",NULL
"5990","2",NULL
"6045","1",NULL
"6092","1",NULL
"6111","1",NULL
"6176","1",NULL
"6253","1",NULL
"6750","1",NULL
"7222","1",NULL
"7369","1",NULL
"7988","1",NULL
"8560","1",NULL
"8663","1",NULL
"9212","1",NULL
"9288","2",NULL
"9500","1",NULL
"9871","1",NULL
"9889","1",NULL
"9995","3",NULL
"10173","1",NULL
"10199","1",NULL
"10210","1",NULL
"10243","1",NULL
"10670","1",NULL
"10685","1",NULL
"10769","1",NULL
"10973","1",NULL
"11012","1",NULL
"11066","1",NULL
"11113","1",NULL
"11923","3",NULL
"12117","2",NULL
"12255","1",NULL
"12345","1",NULL
"12403","2",NULL
"12815","1",NULL
"12876","1",NULL
"12961","1",NULL
"12966","1",NULL
"13001","1",NULL
"13007","2",NULL
"13008","1",NULL
"13445","3",NULL
"13516","3",NULL
"13849","1",NULL
"14026","1",NULL
"14908","1",NULL
"15163","1",NULL
"15307","2","3"
"15525","2",NULL
"15544","3",NULL
"15973","2",NULL
"16023","1",NULL
"16219","1","3"
"16313","1",NULL
"16323","1",NULL
"16534","1",NULL
"16567","1",NULL
"16680","1","4"
"16803","1",NULL
"16942","1",NULL
"16985","1",NULL
"17106","1",NULL
"17303","1",NULL
"17345","2",NULL
"17644","1",NULL
"17750","1",NULL
"17861","1","3"
"17905","1",NULL
"18150","1",NULL
"18189","1",NULL
"18749","1","3"
"19028","1","4"
"19267","1",NULL
"19312","1","2"
"19366","1",NULL
"19625","1",NULL
"20342","1",NULL
"20360","1",NULL
"20634","2",NULL
"20985","2",NULL
"21103","1","4"
"21116","1","4"
"21120","1",NULL
"21665","1","2"
"21851","1",NULL
"21899","1","4"
"22159","1","4"
"22259","1",NULL
"22287","2",NULL
"22389","1","4"
"22439","3","1"
"22452","1",NULL
"22608","2","4"
"22616","3",NULL
"22793","2","1"
"22867","1",NULL
"22899","2",NULL
"22956","1",NULL
"23004","2","4"
"23543","2",NULL
"23610","1",NULL
"23681","1","4"
"23894","1",NULL
"23921","1","3"
"23950","2","1"
"24044","1","4"
"24268","1","3"
"24303","3",NULL
"24333","1","2"
"24535","1","4"
"24619","3",NULL
"24670","1",NULL
"24685","1",NULL
"24874","1",NULL
"24969","1","3"
"25471","1","4"
"25510","3",NULL
"26115","1",NULL
"26117","1","4"
"26172","4",NULL
"26221","3","1"
"26231","3","2"
"26398","1",NULL
"26599","1",NULL
"26803","1",NULL
"26897","1","4"
"27030","2","4"
"27096","1",NULL
"27120","2",NULL
"27279","1",NULL
"27428","3","4"
"27515","3",NULL
"27566","1",NULL
"27752","1",NULL
"27999","1","4"
"28033","1","4"
"28105","3",NULL
"28165","1",NULL
"28185","1",NULL
"28195","1",NULL
"28202","1","4"
"28238","2",NULL
"28323","2","3"
"28381","1","4"
"28523","1",NULL
"28771","1",NULL
"28859","4",NULL
"29113","1",NULL
"29167","4",NULL
"29333","4",NULL
"29451","1","2"
"29520","2",NULL
"29522","2",NULL
"29534","1",NULL
"29610","4",NULL
"29703","2",NULL
"29850","2",NULL
"29983","2",NULL
"30098","2",NULL
"30308","1","4"
"30551","1",NULL
"30671","2",NULL
"30791","3",NULL
"30800","3",NULL
"30842","1",NULL
"30976","1",NULL
"31118","1","4"
"31166","1","4"
"31228","3",NULL
"31246","1","3"
"31633","1","3"
"31659","1","4"
"31685","1","3"
"31853","1",NULL
"31910","1","4"
"31943","1",NULL
"32013","1",NULL
"32121","1",NULL
"32200","1",NULL
"32210","1","4"
"32218","2",NULL
"793","1",NULL
"1017","1",NULL
"1101","1",NULL
"1106","1",NULL
"1160","1",NULL
"1163","1",NULL
"1260","1",NULL
"1270","1",NULL
"1303","1",NULL
"1332","1",NULL
"1495","1",NULL
"1499","1",NULL
"1564","1",NULL
"1611","1",NULL
"1696","1",NULL
"1706","1",NULL
"1877","1",NULL
"1902","1",NULL
"1923","1",NULL
"2227","1",NULL
"2519","1",NULL
"2667","1",NULL
"2747","1",NULL
"2932","1",NULL
"2958","1",NULL
"3129","2",NULL
"3232","2",NULL
"3541","1",NULL
"3561","1",NULL
"3574","1",NULL
"3658","1",NULL
"3659","2",NULL
"3847","1",NULL
"4064","2",NULL
"4144","1",NULL
"4196","2",NULL
"4311","1",NULL
"4346","1",NULL
"4368","2",NULL
"4489","1",NULL
"4492","1",NULL
"4494","1",NULL
"4545","1",NULL
"4768","1",NULL
"4977","1",NULL
"5005","1",NULL
"5317","1",NULL
"5506","2",NULL
"5529","1",NULL
"5593","1",NULL
"5713","2",NULL
"5718","1",NULL
"5797","1",NULL
"5941","1",NULL
"6354","2",NULL
"6435","1",NULL
"6469","1",NULL
"6494","1",NULL
"6765","1",NULL
"6934","1",NULL
"7100","1",NULL
"7166","1",NULL
"7203","1",NULL
"7303","1",NULL
"7512","1",NULL
"7971","2",NULL
"8188","2",NULL
"8326","2",NULL
"8597","1",NULL
"8709","1",NULL
"9071","1",NULL
"9234","1",NULL
"9319","2",NULL
"9409","1",NULL
"9459","2",NULL
"9678","2",NULL
"9927","2",NULL
"10116","1",NULL
"10122","1",NULL
"10287","1",NULL
"10430","1",NULL
"10455","1",NULL
"10526","3",NULL
"10542","1",NULL
"10668","1",NULL
"10883","1",NULL
"10892","1",NULL
"10897","2",NULL
"10930","1",NULL
"11039","2",NULL
"11349","2",NULL
"11451","1",NULL
"11867","1",NULL
"11942","1",NULL
"12463","1",NULL
"12485","3",NULL
"12499","3",NULL
"12828","1",NULL
"12911","3",NULL
"12963","2",NULL
"13394","1",NULL
"13498","2",NULL
"13529","1",NULL
"14212","1",NULL
"14246","1",NULL
"14478","1",NULL
"14597","1",NULL
"14811","1",NULL
"15035","1","4"
"15236","1",NULL
"15446","1",NULL
"15543","1","2"
"15562","1",NULL
"15608","1",NULL
"15765","1","3"
"15827","1","3"
"15906","1","4"
"16162","1","3"
"16210","1",NULL
"16214","2",NULL
"16508","1",NULL
"16747","1","4"
"16816","1","4"
"16848","1","3"
"16907","1",NULL
"17095","2",NULL
"17121","3","1"
"17238","1",NULL
"17387","1","4"
"17424","1",NULL
"17489","2",NULL
"17494","1",NULL
"17847","1","4"
"17963","1",NULL
"18144","3","1"
"18146","1","4"
"18220","1",NULL
"18886","1",NULL
"18888","1",NULL
"18905","1","3"
"19517","3",NULL
"19984","1","4"
"20012","3","4"
"20052","1",NULL
"20148","1",NULL
"20159","1",NULL
"20194","2",NULL
"20315","1",NULL
"20499","1","3"
"20624","1","3"
"20629","1",NULL
"20786","1","3"
"20806","1",NULL
"20959","1",NULL
"21097","1",NULL
"21114","1",NULL
"21241","1",NULL
"21272","2",NULL
"21316","1",NULL
"21397","1","3"
"21734","1","4"
"22194","1",NULL
"22788","1","3"
"22936","1",NULL
"22963","3",NULL
"23358","1",NULL
"23365","1",NULL
"23500","2",NULL
"23582","2","3"
"23634","1","3"
"23966","3",NULL
"23988","3","1"
"24009","1","4"
"24075","1","4"
"24540","1","4"
"24736","3",NULL
"24814","1",NULL
"25229","1",NULL
"25324","1",NULL
"25486","1","4"
"25691","4",NULL
"25741","1",NULL
"25804","1","3"
"25891","1","4"
"25998","1","2"
"26180","2",NULL
"26365","3","4"
"26554","4",NULL
"26751","1","4"
"26778","3",NULL
"27078","1",NULL
"27130","4",NULL
"27280","1",NULL
"27630","3","1"
"27917","1",NULL
"28137","1",NULL
"28309","1",NULL
"28440","2",NULL
"28453","1",NULL
"28646","1",NULL
"28679","3",NULL
"28724","1",NULL
"28727","1","3"
"28789","1",NULL
"28818","2","4"
"28898","1",NULL
"28997","1","3"
"29074","4",NULL
"29136","1","4"
"29149","2",NULL
"29328","1",NULL
"29386","1","4"
"29460","2",NULL
"29518","2",NULL
"29711","1",NULL
"29822","2",NULL
"30628","2","1"
"30787","1",NULL
"31002","1",NULL
"31160","2","3"
"31211","2",NULL
"31262","4",NULL
"31268","4",NULL
"31410","1",NULL
"31443","1","2"
"31452","1",NULL
"31605","1",NULL
"31716","1",NULL
"31811","2","3"
"31813","4",NULL
"31982","1","4"
"31995","3",NULL
"32055","3","1"
"32237","1",NULL
"60","1",NULL
"97","1",NULL
"414","1",NULL
"693","1",NULL
"969","1",NULL
"1061","1",NULL
"1089","1",NULL
"1322","1",NULL
"1402","1",NULL
"1552","1",NULL
"1637","1",NULL
"1847","1",NULL
"1897","1",NULL
"2032","1",NULL
"2066","1",NULL
"2189","1",NULL
"2393","1",NULL
"2476","1",NULL
"2486","1",NULL
"2570","1",NULL
"2647","1",NULL
"2739","1",NULL
"2922","1",NULL
"2966","1",NULL
"3089","2",NULL
"3093","2",NULL
"3165","2",NULL
"3324","1",NULL
"3647","1",NULL
"3650","2",NULL
"3720","1",NULL
"3793","1",NULL
"3811","1",NULL
"3978","1",NULL
"4021","1",NULL
"4300","1",NULL
"4342","1",NULL
"4791","1",NULL
"4793","1",NULL
"4835","1",NULL
"4836","1",NULL
"4914","1",NULL
"4947","1",NULL
"4966","1",NULL
"4972","1",NULL
"5035","1",NULL
"5674","2",NULL
"5920","2",NULL
"6116","1",NULL
"6136","1",NULL
"6161","1",NULL
"6239","1",NULL
"6328","1",NULL
"6356","1",NULL
"6479","1",NULL
"6637","1",NULL
"6693","1",NULL
"6842","1",NULL
"6921","2",NULL
"6945","1",NULL
"7036","1",NULL
"7052","1",NULL
"7409","2",NULL
"7772","1",NULL
"7977","2",NULL
"8156","1",NULL
"8410","1",NULL
"8540","2",NULL
"8610","1",NULL
"8657","1",NULL
"9046","1",NULL
"9110","1",NULL
"9236","1",NULL
"9504","1",NULL
"9764","2",NULL
"9851","1",NULL
"9937","1",NULL
"9955","1",NULL
"10369","1",NULL
"10420","2",NULL
"10594","1",NULL
"10802","3",NULL
"10894","3",NULL
"11838","1",NULL
"12090","1",NULL
"12100","2",NULL
"12103","1",NULL
"12163","1",NULL
"12316","1",NULL
"12565","3",NULL
"12605","1",NULL
"12728","1",NULL
"12780","1",NULL
"12947","2",NULL
"13722","1",NULL
"14066","1",NULL
"14077","1",NULL
"14158","1",NULL
"14492","2",NULL
"14507","1",NULL
"14573","1",NULL
"14615","1",NULL
"14620","1",NULL
"14699","3",NULL
"14742","1",NULL
"14998","1",NULL
"15026","1",NULL
"15058","1",NULL
"15409","2","4"
"15451","1",NULL
"15597","1",NULL
"15674","3",NULL
"15923","1",NULL
"16039","2",NULL
"16049","1",NULL
"16183","1","4"
"16238","2",NULL
"16314","1","2"
"16357","1","2"
"16389","1","2"
"16632","1","4"
"16757","3",NULL
"17444","1","3"
"18006","3",NULL
"18027","2",NULL
"18328","2","4"
"18437","2","4"
"18537","1",NULL
"18571","1","4"
"18854","1",NULL
"18935","2",NULL
"19086","3",NULL
"19330","1",NULL
"19344","1","3"
"19386","1","4"
"19395","1","4"
"19510","1",NULL
"19602","1","3"
"20230","1","3"
"20337","1","3"
"20369","1","4"
"20568","1",NULL
"20676","1","4"
"20744","1","4"
"20787","1",NULL
"20830","1","3"
"20885","1",NULL
"20894","2","4"
"21119","1",NULL
"21162","2","4"
"21390","1",NULL
"21526","1",NULL
"21527","1",NULL
"21533","1",NULL
"21927","3",NULL
"21936","1",NULL
"22157","3",NULL
"22193","1",NULL
"22208","1",NULL
"22216","1",NULL
"22488","1",NULL
"22551","2",NULL
"22554","3","4"
"22568","3",NULL
"22644","1",NULL
"22752","1",NULL
"22910","1",NULL
"23255","2","4"
"23275","1","2"
"23283","1",NULL
"23305","1",NULL
"23426","1",NULL
"23577","1",NULL
"23918","2",NULL
"24026","1",NULL
"24283","1",NULL
"24490","1","4"
"24574","1","3"
"24753","1",NULL
"24982","1","4"
"25017","1",NULL
"25157","3","4"
"25401","1","4"
"25442","1",NULL
"25495","1",NULL
"25542","1","3"
"25730","1","4"
"25779","1",NULL
"25931","2","4"
"26033","1",NULL
"26387","1",NULL
"26716","1",NULL
"26723","1",NULL
"26846","1",NULL
"27117","4",NULL
"27245","1",NULL
"27541","4",NULL
"27692","1",NULL
"27798","1",NULL
"27864","2","4"
"27934","1",NULL
"28091","1","3"
"28136","1",NULL
"28283","3",NULL
"28778","1","4"
"28802","1","4"
"28943","4",NULL
"29209","1",NULL
"29331","1",NULL
"29644","3",NULL
"29776","1",NULL
"29854","2","4"
"29855","1","4"
"29932","1","4"
"30313","3",NULL
"30394","1","4"
"30433","2",NULL
"30451","4",NULL
"30518","1",NULL
"30591","3",NULL
"30767","1",NULL
"30815","1",NULL
"30848","3",NULL
"30852","2",NULL
"30871","3",NULL
"30898","1","4"
"31123","4",NULL
"31126","1","4"
"31407","1",NULL
"31447","2",NULL
"31481","1","4"
"31576","3",NULL
"31577","1","2"
"31583","4",NULL
"31763","2",NULL
"31825","1",NULL
"31884","1",NULL
"32026","1",NULL
"32160","1",NULL
"32207","1","4"
"165","1",NULL
"476","1",NULL
"489","1",NULL
"533","1",NULL
"988","1",NULL
"1066","1",NULL
"1166","1",NULL
"1167","1",NULL
"1168","1",NULL
"1304","1",NULL
"1305","1",NULL
"1385","1",NULL
"1406","1",NULL
"1811","1",NULL
"1866","1",NULL
"1872","1",NULL
"2127","1",NULL
"2137","1",NULL
"2150","1",NULL
"2158","1",NULL
"2173","1",NULL
"2273","1",NULL
"2277","1",NULL
"2540","1",NULL
"2991","2",NULL
"3070","1",NULL
"3087","2",NULL
"3177","2",NULL
"3188","2",NULL
"3492","1",NULL
"3613","1",NULL
"3761","1",NULL
"3857","1",NULL
"4037","1",NULL
"4078","2",NULL
"4310","1",NULL
"4394","1",NULL
"4465","1",NULL
"4678","1",NULL
"4814","1",NULL
"4818","1",NULL
"5095","1",NULL
"5178","1",NULL
"5329","1",NULL
"5412","1",NULL
"5460","2",NULL
"5470","2",NULL
"5533","1",NULL
"5750","2",NULL
"5818","2",NULL
"5831","2",NULL
"5841","1",NULL
"5853","2",NULL
"5925","1",NULL
"6015","1",NULL
"6056","1",NULL
"6106","1",NULL
"6140","1",NULL
"6203","1",NULL
"6442","1",NULL
"6445","2",NULL
"6547","1",NULL
"6548","1",NULL
"6565","1",NULL
"6602","1",NULL
"6959","1",NULL
"7841","1",NULL
"8022","1",NULL
"8162","1",NULL
"8486","1",NULL
"8614","1",NULL
"8634","2",NULL
"8678","1",NULL
"8810","1",NULL
"8957","1",NULL
"9068","1",NULL
"9082","1",NULL
"9083","1",NULL
"9219","1",NULL
"9259","1",NULL
"9292","1",NULL
"9326","1",NULL
"9376","2",NULL
"9442","1",NULL
"9526","2",NULL
"9569","3",NULL
"9631","1",NULL
"9798","2",NULL
"10124","1",NULL
"10172","2",NULL
"10308","1",NULL
"10398","1",NULL
"10601","1",NULL
"10606","1",NULL
"10666","1",NULL
"10677","1",NULL
"11358","2",NULL
"11729","3",NULL
"11787","3",NULL
"11930","1",NULL
"11987","1",NULL
"11991","1",NULL
"12189","1",NULL
"12699","2",NULL
"12822","1",NULL
"12959","1",NULL
"13055","1",NULL
"13093","1",NULL
"13315","2",NULL
"13417","1",NULL
"13663","3",NULL
"13667","3",NULL
"13677","1",NULL
"13906","1",NULL
"13946","3",NULL
"14469","2",NULL
"14715","1",NULL
"14752","2",NULL
"15205","1","4"
"15255","2","4"
"15266","1","3"
"15334","2",NULL
"15373","1",NULL
"15762","3","1"
"16154","1",NULL
"16268","3",NULL
"16272","1",NULL
"16364","1","4"
"16367","1",NULL
"16405","2",NULL
"16414","1",NULL
"16565","1",NULL
"16572","1",NULL
"16608","2",NULL
"16627","1",NULL
"16710","2",NULL
"16741","1","3"
"16886","1",NULL
"16987","2",NULL
"17201","1","2"
"17204","1",NULL
"17267","1",NULL
"17268","2",NULL
"17338","1",NULL
"17347","2","4"
"17371","1","3"
"17372","1",NULL
"17379","1",NULL
"17530","3",NULL
"17889","1",NULL
"17890","1","4"
"18133","1","4"
"18154","1","2"
"18440","2",NULL
"18643","1","4"
"18725","1","4"
"18824","1",NULL
"18948","1","4"
"19081","1","3"
"19134","1","3"
"19207","1",NULL
"19210","1","4"
"19996","1",NULL
"20017","1","3"
"20179","1",NULL
"20200","1",NULL
"20240","1",NULL
"20718","1",NULL
"20732","2",NULL
"20757","1","4"
"20821","1","4"
"20916","1",NULL
"20957","1",NULL
"20991","3",NULL
"21032","3","2"
"21170","1","4"
"21224","2",NULL
"21315","1",NULL
"21473","1",NULL
"21546","1",NULL
"21915","3","4"
"22110","2","1"
"22318","1","4"
"22331","1",NULL
"22418","2",NULL
"22472","1",NULL
"22690","1",NULL
"22819","2","4"
"22988","2",NULL
"23082","2","3"
"23190","1",NULL
"23223","1",NULL
"23318","3","4"
"23495","3",NULL
"23717","1",NULL
"23728","1","4"
"23868","1","4"
"23898","3",NULL
"23908","1",NULL
"24133","1",NULL
"24251","1","4"
"24735","1",NULL
"24770","3","4"
"25184","3",NULL
"25264","1","2"
"25290","1",NULL
"25608","3","4"
"25789","1","2"
"25857","1","4"
"25946","2",NULL
"26043","1","2"
"26341","1","2"
"26455","1",NULL
"26481","4",NULL
"26491","1",NULL
"26712","2",NULL
"27074","4",NULL
"27230","3",NULL
"27309","3","4"
"27411","1",NULL
"27506","1",NULL
"27543","2",NULL
"27548","1",NULL
"27612","1",NULL
"27874","1","3"
"27946","4",NULL
"27968","2",NULL
"28049","1",NULL
"28169","1","2"
"28290","1",NULL
"28400","1","3"
"28478","2",NULL
"28801","3","4"
"28928","1",NULL
"28946","1",NULL
"29026","3",NULL
"29165","1",NULL
"29231","1","4"
"29263","3",NULL
"29403","1",NULL
"29449","1",NULL
"29484","4","1"
"29639","1",NULL
"29652","2","4"
"29678","1","3"
"29733","3",NULL
"29849","2",NULL
"29964","2",NULL
"29973","4",NULL
"30335","1",NULL
"30538","1","3"
"30766","1",NULL
"31057","3",NULL
"31070","3",NULL
"31116","1","2"
"31250","2",NULL
"31463","3",NULL
"31778","3",NULL
"32068","1",NULL
"32161","1",NULL
"32206","1","4"
"32212","2",NULL
"2","1",NULL
"126","1",NULL
"231","1",NULL
"282","1",NULL
"539","1",NULL
"655","1",NULL
"819","1",NULL
"995","1",NULL
"1124","1",NULL
"1127","1",NULL
"1274","1",NULL
"1848","1",NULL
"1947","1",NULL
"2330","1",NULL
"2352","1",NULL
"2732","1",NULL
"2962","1",NULL
"3047","1",NULL
"3218","2",NULL
"3304","1",NULL
"3491","1",NULL
"3621","2",NULL
"3783","1",NULL
"4070","2",NULL
"4119","2",NULL
"4287","2",NULL
"4435","2",NULL
"4456","1",NULL
"4575","1",NULL
"4615","2",NULL
"5076","1",NULL
"5086","1",NULL
"5119","2",NULL
"5149","1",NULL
"5177","1",NULL
"5239","2",NULL
"5251","1",NULL
"5283","1",NULL
"5530","1",NULL
"5539","1",NULL
"5788","1",NULL
"5826","1",NULL
"5844","1",NULL
"5850","2",NULL
"5892","1",NULL
"6021","1",NULL
"6041","1",NULL
"6121","1",NULL
"6671","2",NULL
"6755","1",NULL
"6824","1",NULL
"6828","1",NULL
"6859","1",NULL
"6865","1",NULL
"7022","1",NULL
"7116","1",NULL
"7137","1",NULL
"7179","1",NULL
"7360","2",NULL
"7427","1",NULL
"7472","2",NULL
"7553","1",NULL
"7675","1",NULL
"7882","2",NULL
"7976","1",NULL
"7996","1",NULL
"8020","2",NULL
"8129","2",NULL
"8169","1",NULL
"8417","1",NULL
"8565","1",NULL
"8714","1",NULL
"9011","1",NULL
"9397","1",NULL
"9608","3",NULL
"9646","1",NULL
"9711","1",NULL
"9876","3",NULL
"9934","2",NULL
"9965","1",NULL
"10062","1",NULL
"10138","1",NULL
"10307","1",NULL
"10444","2",NULL
"10537","1",NULL
"10982","1",NULL
"11028","1",NULL
"11034","1",NULL
"11122","2",NULL
"11415","2",NULL
"11490","1",NULL
"11792","2",NULL
"11937","1",NULL
"12004","1",NULL
"12111","1",NULL
"12222","1",NULL
"12229","1",NULL
"12315","1",NULL
"12324","1",NULL
"12371","1",NULL
"12411","1",NULL
"12843","3",NULL
"12901","1",NULL
"13031","1",NULL
"13201","1",NULL
"13395","2",NULL
"13507","1",NULL
"13588","1",NULL
"13731","1",NULL
"13841","3",NULL
"14202","1",NULL
"14232","2",NULL
"14275","1",NULL
"14409","1",NULL
"14843","1",NULL
"15066","1","3"
"15101","1","4"
"15131","3",NULL
"15318","1","4"
"15320","1","4"
"15377","3","4"
"15406","2","1"
"15499","1",NULL
"15830","1",NULL
"15904","1",NULL
"15939","1","4"
"16021","2",NULL
"16127","1",NULL
"16469","2","4"
"16501","1",NULL
"16676","2",NULL
"16817","1","4"
"16822","2","4"
"16923","1",NULL
"16975","1",NULL
"17055","1",NULL
"17137","1",NULL
"17247","3",NULL
"17302","1",NULL
"17351","1",NULL
"17658","1",NULL
"17870","2",NULL
"17904","1",NULL
"17996","1","4"
"18187","1",NULL
"18292","1",NULL
"18362","1",NULL
"18368","1",NULL
"18498","2","4"
"18841","1","4"
"18885","1",NULL
"19227","2",NULL
"19468","1",NULL
"19541","3","1"
"19778","1",NULL
"19952","1","2"
"20134","1",NULL
"20203","1","4"
"20238","2",NULL
"20326","1",NULL
"20404","1",NULL
"20631","1",NULL
"20945","1","3"
"21104","1",NULL
"21286","1",NULL
"21454","1","3"
"21572","2",NULL
"21575","1",NULL
"21878","1",NULL
"22087","3","2"
"22141","1",NULL
"22385","2",NULL
"22466","1","4"
"22697","1",NULL
"22775","2",NULL
"22907","1","4"
"23119","3","1"
"23356","1",NULL
"23409","1","4"
"23560","3",NULL
"23716","1",NULL
"23873","1",NULL
"24040","2","4"
"24269","3","1"
"24270","1",NULL
"24408","1","4"
"24460","1",NULL
"24726","1",NULL
"24768","1",NULL
"24812","1",NULL
"24981","2",NULL
"25125","4",NULL
"25239","1",NULL
"25340","1",NULL
"25441","1",NULL
"25571","1",NULL
"25871","4","3"
"25910","2","4"
"26061","1",NULL
"26151","3",NULL
"26267","1",NULL
"26441","2","4"
"26653","1","3"
"26676","1",NULL
"26737","1",NULL
"26887","4",NULL
"26891","1",NULL
"26965","2",NULL
"26997","3",NULL
"27326","2",NULL
"27625","1","3"
"27979","1",NULL
"28031","3",NULL
"28154","1",NULL
"28164","1","3"
"28250","1",NULL
"28282","2","4"
"28434","1","3"
"28479","2",NULL
"28660","3",NULL
"28738","1",NULL
"28836","1",NULL
"29258","1",NULL
"29277","4",NULL
"29323","1","4"
"29465","1",NULL
"29605","2",NULL
"29608","2","4"
"29745","2","1"
"29807","1","4"
"30019","2",NULL
"30198","1","3"
"30267","1","4"
"30320","1","4"
"30328","1",NULL
"30350","3","4"
"30378","4",NULL
"30432","1",NULL
"30507","1",NULL
"30858","2",NULL
"31026","1",NULL
"31046","3",NULL
"31113","1","3"
"31284","1",NULL
"31384","4","3"
"31470","1",NULL
"31798","3","1"
"31801","3","4"
"32097","1",NULL
"32130","4","3"
"32164","1","3"
"32165","2",NULL
"32208","1",NULL
"32234","1",NULL
"20","1",NULL
"122","1",NULL
"157","1",NULL
"257","1",NULL
"327","1",NULL
"528","1",NULL
"726","1",NULL
"748","1",NULL
"894","1",NULL
"1068","1",NULL
"1478","1",NULL
"1654","1",NULL
"1768","1",NULL
"1822","1",NULL
"1841","1",NULL
"1910","1",NULL
"1970","1",NULL
"2080","1",NULL
"2185","1",NULL
"2291","1",NULL
"2409","1",NULL
"2499","1",NULL
"2870","1",NULL
